,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
4128,中天,20201214,69.7,,,0.18364418938307026,-0.2051649928263989,702492.0,-4.755,10.36,-15.114999999999998,61.6,49.09,52.72,80.39,0.796,-10.36,36.44,0.599,0.2285,0.2992,1.2785,34.49,24.12,24.8,23.65,0.619,-10.244,-19.6,45.289,344.525,1.1500000000000021,10.370000000000001,-3.179,-10.246,23.55,15.442,7.6789999999999985,-154.88400000000001,-103.19999999999999,356.455,0.527,10.88,2.639999999999997,28.25,-18.25999999999999,1.9596602972399153
4133,亞諾法,20201214,58.8,,,0.3673469387755104,-0.1777210884353741,49457.0,16.88,38.34,-21.460000000000004,44.43,41.07,49.9,82.22,0.817,-14.01,-1.76,0.4557,-0.3944,-0.6298,-0.0939,31.76,30.87,12.19,12.74,4.298,-13.417,-28.396,-42.115,103.928,-0.5500000000000007,0.8900000000000006,-6.352,-13.419,40.0,21.374000000000002,2.6240000000000006,-211.601,-14.308000000000002,136.475,0.6559999999999999,4.09,0.7300000000000004,6.039999999999999,-26.21,0.4699999999999999
4142,國光生,20201214,59.6,,,0.18120805369127524,-0.17281879194630878,216513.0,108.745,22.25,86.495,39.01,37.76,34.15,62.72,0.623,-9.91,15.79,0.4088,-1.1655,0.1258,0.1129,16.16,16.37,16.09,21.47,-1.03,-11.788,-29.082,-30.28,121.598,-5.379999999999999,-0.21000000000000085,-4.723,-11.79,27.0,10.492,1.487,-204.913,-23.263,129.823,0.361,-2.91,-2.460000000000001,1.6400000000000006,-10.380000000000003,1.2074074074074075
4167,松瑞藥,20201214,33.65,,,0.09806835066864798,-0.1679049034175334,55477.0,63.184999999999995,36.629999999999995,26.555,25.27,29.96,29.37,52.0,0.515,1.26,15.32,0.1462,0.5628,1.2417,0.9509,27.14,37.86,35.68,32.47,0.021,-3.338,-14.037,-31.811,38.777,3.210000000000001,-10.719999999999999,3.727,-3.3400000000000003,30.6,1.307,-2.076,-138.485,9.528,33.870000000000005,0.172,-6.009999999999998,-1.0300000000000011,-9.370000000000001,-0.05000000000000071,0.09967320261437898
4171,瑞基,20201214,145.5,,,0.23024054982817868,-0.24742268041237114,102452.0,130.36,125.93,4.430000000000007,74.4,69.64,66.96,81.91,0.816,-14.5,-21.73,0.3767,5.6226,3.3332,0.7254,13.63,27.26,24.36,26.17,-14.495,-6.335,-38.306,-89.615,110.857,-1.8100000000000023,-13.63,0.73,-6.337,72.0,-1.109,2.986999999999999,-656.011,28.519000000000005,73.94800000000001,0.42199999999999993,-22.509999999999998,-6.039999999999999,8.240000000000009,-1.8100000000000023,1.0208333333333333
4726,永昕,20201214,33.7,,,0.6112759643916912,-0.11127596439169149,22049.0,211.115,125.525,85.59,45.03,39.11,43.49,74.91,0.744,-19.99,-3.16,0.091,2.2431,1.2624,1.3836,19.87,17.3,6.48,6.43,3.168,-22.868,-42.564,-31.739,20.043,0.05000000000000071,2.5700000000000003,-15.803,-22.87,31.8,22.791,-6.125999999999998,-100.49600000000001,-52.524,41.028999999999996,0.445,3.7100000000000004,0.6699999999999999,11.79,-22.93,0.05974842767295604
4735,豪展,20201214,105.0,,,0.08571428571428572,-0.2619047619047619,98244.0,205.82999999999998,197.86,7.96999999999997,44.85,54.35,48.93,53.72,0.535,-15.06,25.91,0.3422,2.1683,0.8019,0.5123,6.07,10.7,29.31,50.5,-13.24,-31.703,-7.599,8.709,115.886,-21.19,-4.629999999999999,-24.639,-31.706,52.2,0.9149999999999991,-49.099000000000004,-73.10499999999999,-18.967,113.163,0.32900000000000007,-20.820000000000004,-12.64,-13.759999999999998,15.170000000000002,1.011494252873563
4743,合一,20201214,257.0,,,0.23151750972762647,-0.25680933852140075,2406303.0,279.975,-70.72,350.69500000000005,64.96,57.53,57.15,87.0,0.864,-21.31,38.73,0.8184,0.0861,0.8557,1.6199,25.05,18.33,20.89,27.05,-6.334,-18.238,-34.81,13.929,717.699,-6.16,6.720000000000002,-11.173,-18.240000000000002,43.2,8.22,7.677,-537.52,-111.629,732.54,0.616,4.560000000000002,-1.3200000000000003,14.709999999999994,-15.370000000000005,4.949074074074074
4927,泰鼎-KY,20201214,73.5,,,0.0,-0.3482993197278912,166612.0,38.19,20.075,18.115,33.66,28.58,29.01,44.68,0.442,-4.78,14.39,0.1897,1.2243,0.7465,0.7855,10.63,15.24,41.86,54.56,-5.373,-14.435,-12.882,-12.312,54.142,-12.700000000000003,-4.609999999999999,-7.37,-14.437000000000001,56.8,3.435999999999999,-21.678,-76.352,-18.269,44.585,0.03699999999999998,-22.340000000000003,-9.759999999999991,12.529999999999998,-1.8300000000000018,0.2940140845070423
4933,友輝,20201214,43.05,,,0.2218350754936122,-0.14866434378629498,98251.0,46.519999999999996,36.09,10.429999999999993,70.14,52.65,48.06,39.64,0.395,28.41,66.29,0.1497,2.0577,1.5192,1.0899,43.79,59.07,71.33,68.6,-5.392,33.269,18.809,70.835,51.77,2.730000000000004,-15.280000000000001,40.333,33.266,40.5,-12.16,32.518,77.88799999999999,-14.572999999999997,49.031000000000006,-0.0040000000000000036,-13.280000000000001,-2.780000000000001,49.36,8.399999999999999,0.06296296296296289
4934,太極,20201214,29.15,,,0.10806174957118349,-0.25728987993138935,52985.0,40.925,-17.68,58.605,49.88,45.45,57.11,68.55,0.675,-4.5,48.11,0.4333,-1.766,0.2047,1.1952,34.23,44.01,32.08,33.74,-0.715,-4.381,-8.262,53.929,187.504,-1.6600000000000037,-9.780000000000001,2.683,-4.384,13.1,2.305,13.951999999999998,-26.683999999999997,-69.338,214.23499999999999,0.28300000000000003,-0.39000000000000057,-2.219999999999999,9.21,-32.06,1.2251908396946563
4961,天鈺,20201214,78.4,,,4.038265306122449,0.0,254950.0,52.045,27.240000000000002,24.805,63.46,56.35,50.76,49.22,0.489,95.02,136.77,0.2099,-0.6596,0.9613,1.5021,97.7,94.9,90.58,79.34,50.224,104.827,110.027,165.687,87.802,11.239999999999995,2.799999999999997,111.892,104.82499999999999,49.9,32.202,107.75,189.865,90.919,101.07900000000001,0.15599999999999997,4.709999999999994,5.6200000000000045,35.99,10.579999999999998,0.5711422845691384
4966,譜瑞-KY,20201214,1170.0,,,0.32051282051282054,-0.07264957264957266,1062877.0,46.745000000000005,35.81,10.935000000000002,37.24,40.44,46.51,53.31,0.531,6.15,30.74,0.2078,0.6313,1.6244,1.2799,81.54,69.05,52.87,43.67,7.727,3.94,-6.625,0.157,74.346,9.199999999999996,12.490000000000009,11.005,3.9380000000000006,645.0,7.268000000000001,17.523,-59.039,-16.021,61.426,0.23000000000000004,21.38,7.810000000000002,-5.449999999999996,-19.090000000000003,0.813953488372093
4968,立積,20201214,342.0,,,1.0116959064327486,0.0,1607167.0,90.455,107.37,-16.915000000000006,49.39,43.77,47.34,62.24,0.622,21.72,64.2,0.2114,-0.1119,0.9757,1.6331,63.34,49.57,79.1,76.19,8.16,5.644,32.275,78.923,78.779,2.9099999999999966,13.770000000000003,12.709,5.6419999999999995,255.0,18.766,-11.917,74.47,0.05799999999999983,-166.448,0.04700000000000004,7.259999999999991,3.200000000000003,11.100000000000001,-15.379999999999995,0.3411764705882353
4976,佳凌,20201229,76.8,,,0.6471354166666667,-0.0950520833333333,2111093.0,84.63,65.65,18.97999999999999,66.44,58.31,55.46,59.78,0.596,33.94,124.02,0.317,0.9883,1.2487,1.6442,78.04,68.87,79.41,76.35,29.432,24.951,44.894,187.177,136.093,3.0600000000000023,9.170000000000002,29.314,24.793,74.0,28.282999999999998,15.483,202.158,-45.172999999999995,169.29899999999998,0.26999999999999996,10.799999999999997,5.349999999999994,12.829999999999998,-2.9199999999999946,0.0378378378378378
5011,久陽,20201218,43.0,,,0.08023255813953495,-0.5,207584.0,169.05,152.14,16.910000000000025,72.27,65.1,57.82,43.5,0.427,62.87,133.28,0.4351,-0.1922,0.2756,0.2252,73.42,73.75,89.04,83.36,8.363,64.192,114.194,149.042,165.783,5.680000000000007,-0.3299999999999983,67.653,64.03500000000001,19.5,-8.414000000000001,68.627,143.806,104.534,191.142,0.19999999999999998,2.930000000000007,2.8400000000000034,26.159999999999997,31.529999999999994,1.205128205128205
5215,科嘉-KY,20201214,141.5,,,0.07420494699646643,-0.2968197879858657,77949.0,103.28999999999999,90.67,12.61999999999999,26.4,37.67,43.76,58.51,0.581,-7.94,28.64,0.228,0.4736,1.3289,1.3144,40.75,38.08,21.12,30.74,-2.163,-12.887,-26.774,16.355,86.729,-9.619999999999997,2.6700000000000017,-5.822,-12.889,82.0,4.484999999999999,-7.7010000000000005,-31.072,-87.128,-35.815,0.13499999999999995,-6.800000000000001,-5.430000000000003,-20.550000000000004,-22.03,0.725609756097561
5220,萬達光電,20201214,43.35,,,0.14994232987312572,-0.1510957324106114,15275.0,15.515,55.91,-40.394999999999996,48.25,36.82,43.59,47.33,0.47,-1.2,19.36,0.1373,2.6793,1.6643,0.8277,17.62,27.37,40.16,39.81,-5.267,-6.128,-24.93,1.724,34.203,0.3499999999999943,-9.75,0.937,-6.13,39.0,-5.364000000000001,-2.795,-28.196,-51.116,50.365,0.251,-11.810000000000002,-2.75,27.07,-35.089999999999996,0.11153846153846157
5223,安力-KY,20201214,72.2,,,0.6689750692520775,-0.1689750692520776,17892.0,51.205,49.045,2.1599999999999966,28.32,29.61,33.55,53.39,0.531,2.67,48.27,0.1663,-0.0303,1.3258,1.2741,22.72,32.51,52.9,57.02,0.04,-3.581,-4.87,80.534,67.577,-4.1200000000000045,-9.79,3.483,-3.584,54.5,6.252,-0.19799999999999995,86.674,-85.571,93.479,0.15600000000000003,-5.6200000000000045,-2.559999999999995,-2.9899999999999984,-35.45,0.32477064220183494
5243,乙盛-KY,20201222,49.25,,,0.7055837563451777,0.0,316920.0,27.915,17.36,10.555,48.95,43.29,38.35,38.05,0.38,29.07,48.73,0.0861,0.438,1.0696,1.218,70.25,57.64,88.39,81.36,15.108,18.394,28.801,36.033,19.696,7.030000000000001,12.61,21.755,18.237,47.15,17.57,8.126999999999999,44.553,25.113,21.686,0.09000000000000002,8.060000000000002,4.280000000000001,12.11,17.189999999999998,0.044538706256627814
5269,祥碩,20201214,1685.0,,,0.27002967359050445,-0.3827893175074184,874358.0,136.915,138.58499999999998,-1.6699999999999875,48.81,56.79,55.88,65.44,0.652,6.32,35.25,0.3738,2.295,1.505,1.2452,47.52,57.81,71.17,59.21,-3.493,5.65,0.435,-3.806,145.049,11.96,-10.29,12.715,5.648,669.0,-3.251,15.494,-125.34,-2.122,134.054,0.21600000000000003,0.20000000000000284,5.160000000000004,-15.629999999999995,-8.729999999999997,1.5186846038863977
5274,信驊,20201214,1610.0,,,0.5093167701863354,0.0,120525.0,-8.88,-13.125,4.244999999999999,45.87,47.36,52.27,60.2,0.6,17.15,34.86,0.2296,0.1679,0.8656,0.948,73.87,73.0,74.84,68.62,1.275,13.468,23.192,-6.924,42.907,6.219999999999999,0.8700000000000045,20.532,13.465,1005.0,-6.183,28.612000000000002,-51.041,39.585,-17.247000000000007,0.05899999999999994,-4.090000000000003,0.980000000000004,-2.710000000000001,-9.700000000000003,0.6019900497512438
5306,桂盟,20201214,189.0,,,0.31216931216931215,-0.07671957671957672,31580.0,40.65,48.32,-7.670000000000002,21.51,37.6,36.28,44.26,0.44,-5.35,32.52,0.1748,-0.5834,1.0441,1.0331,52.24,42.91,23.88,36.88,0.863,-13.394,-10.859,11.504,60.263,-13.000000000000004,9.330000000000005,-6.329,-13.396,144.5,7.91,-8.647,-23.537,-34.808,69.521,0.273,-2.5500000000000007,-6.029999999999994,-27.73,-8.170000000000002,0.3079584775086505
5309,系統電,20201214,46.3,,,0.0,-0.4254859611231101,84251.0,48.834999999999994,38.12,10.714999999999996,76.87,69.86,67.48,78.62,0.779,7.4,59.88,0.5873,2.4085,2.4455,1.8827,16.62,26.95,63.07,70.04,-0.234,-8.923,11.884,66.326,296.598,-6.970000000000006,-10.329999999999998,-1.858,-8.925,19.4,3.322,-26.798000000000002,-46.35100000000001,-33.631,259.92,0.44,-6.539999999999999,-3.4099999999999966,13.550000000000004,10.089999999999996,1.3865979381443299
5347,世界,20201214,116.0,,,0.13793103448275862,-0.11206896551724138,584331.0,21.185000000000002,21.585,-0.3999999999999986,50.2,40.95,40.2,36.24,0.361,15.26,42.08,0.1095,1.9395,1.6629,0.8826,58.16,65.85,68.23,68.33,1.63,13.643,7.359,35.216,37.711,-0.09999999999999432,-7.689999999999998,20.708,13.640999999999998,83.6,-3.5280000000000005,18.599,32.018,-10.543999999999999,26.538999999999998,0.056999999999999995,-11.86,-3.6099999999999994,22.400000000000002,2.9200000000000017,0.38755980861244027
5434,崇越,20201214,121.5,,,0.16872427983539096,-0.024691358024691357,41123.0,3.945,11.075,-7.129999999999999,12.78,18.19,17.57,29.75,0.3,2.36,13.35,0.0165,0.4181,0.484,1.0121,26.02,32.31,63.94,63.63,-1.705,-9.484,-6.368,-3.757,-2.953,0.30999999999999517,-6.290000000000003,-2.419,-9.486,113.0,0.5379999999999998,-14.791,-5.516,-8.392,-45.324000000000005,0.119,-8.990000000000009,-2.529999999999994,-9.53,0.9700000000000024,0.0752212389380531
5443,均豪,20201214,43.0,,,0.1930232558139534,-0.24883720930232564,1411307.0,5.68,-24.86,30.54,60.82,55.57,58.91,47.65,0.471,30.2,92.17,0.2364,0.9459,0.8857,1.1118,73.16,60.61,84.05,80.9,18.297,9.118,79.78,111.99,96.825,3.1499999999999915,12.549999999999997,16.183,9.116,31.75,24.652,-25.293999999999997,117.193,65.898,121.927,0.19899999999999995,10.969999999999999,3.8000000000000114,9.560000000000002,5.170000000000002,0.3543307086614173
5457,宣德,20201214,99.4,,,0.09154929577464782,-0.4185110663983904,166508.0,-3.16,9.024999999999999,-12.184999999999999,49.03,52.44,50.7,60.35,0.603,-8.22,10.48,-0.009,1.9835,2.1683,1.6012,12.03,16.83,23.5,28.41,-5.901,-15.476,-26.647,-7.874,-7.697,-4.91,-4.799999999999999,-8.411,-15.478,94.8,-0.13399999999999945,-8.492,-7.5089999999999995,-52.394999999999996,-78.251,0.178,-11.79,-5.02,-7.689999999999998,-12.329999999999998,0.04852320675105495
5471,松翰,20201214,66.4,,,0.7695783132530118,-0.033132530120481965,150173.0,80.05,99.55,-19.5,24.61,29.42,45.75,50.72,0.504,-2.89,30.8,0.2854,0.91,1.0917,0.7309,34.67,48.82,33.24,43.62,-1.615,-6.76,0.188,7.651,92.192,-10.379999999999995,-14.149999999999999,0.304,-6.763,38.9,1.8259999999999998,2.0359999999999996,-56.117000000000004,-18.363,96.14299999999999,0.33699999999999997,-10.169999999999995,-7.340000000000003,-9.43,-25.22,0.7069408740359899
5474,聰泰,20201214,197.5,,,0.29620253164556964,-0.15443037974683543,102632.0,158.14,275.625,-117.48500000000001,45.13,51.03,58.56,65.64,0.653,-19.18,21.01,0.3417,2.0687,1.9838,1.1457,13.04,18.06,8.98,14.33,-7.776,-19.536,-49.957,25.912,130.631,-5.35,-5.02,-12.472,-19.539,108.0,0.22299999999999986,-10.449000000000002,-59.952000000000005,-165.939,145.735,0.329,-3.0700000000000003,-2.4999999999999982,-11.909999999999997,-30.239999999999995,0.8287037037037037
5483,中美晶,20201214,172.5,,,0.2,-0.11884057971014493,2735525.0,2.705,-5.11,7.815,54.79,45.85,40.13,41.5,0.416,45.96,72.1,0.1562,2.9007,1.9857,1.2735,80.58,85.43,88.69,83.77,9.381,41.393,56.532,68.761,67.032,4.920000000000002,-4.8500000000000085,48.458,41.391,153.5,5.605,29.497,69.735,50.809999999999995,47.265,0.04799999999999999,1.009999999999991,2.6299999999999955,22.64,18.42,0.1237785016286645
5522,遠雄,20201214,55.7,,,0.06642728904847389,-0.09335727109515266,142290.0,95.455,35.61,59.845,38.45,30.71,27.11,29.79,0.297,17.14,35.47,0.1243,-0.3394,0.6285,0.8354,60.92,63.5,82.59,77.98,-1.973,12.461,10.637,14.128,38.408,4.609999999999999,-2.5799999999999983,19.525,12.457999999999998,41.55,-6.705,11.322000000000001,-1.3499999999999996,9.481,38.227000000000004,0.118,-3.569999999999993,0.15000000000000568,18.580000000000002,9.190000000000001,0.34055354993983167
5531,鄉林,20201214,16.8,,,0.19642857142857145,-0.3452380952380953,48259.0,-46.56,-16.27,-30.290000000000003,95.05,70.05,60.21,47.04,0.466,39.97,65.41,0.1607,-0.4441,0.3642,0.7259,28.26,35.98,63.78,57.78,2.447,54.474,54.388,60.894,39.348,6.0,-7.719999999999995,61.539,54.472,14.4,15.452000000000002,54.022999999999996,73.437,52.445,57.884,0.20900000000000002,0.6000000000000014,2.3900000000000006,78.28999999999999,31.379999999999995,0.16666666666666669
5603,陸海,20201214,19.6,,,1.058673469387755,-0.22193877551020413,20138.0,-3.8249999999999997,25.235,-29.06,74.76,89.58,81.61,46.79,0.464,6.64,58.21,0.2247,-0.2171,0.9387,0.2463,22.24,28.19,48.97,59.95,1.378,-4.1,79.87,77.145,46.944,-10.980000000000004,-5.950000000000003,2.965,-4.102,12.85,13.963000000000001,-12.658,91.81299999999999,86.571,64.791,0.29700000000000004,-8.730000000000004,-5.739999999999995,-29.11,39.239999999999995,0.5252918287937745
5607,遠雄港,20201228,30.8,,,0.44480519480519476,-0.1493506493506494,115310.0,16.44,-34.705,51.144999999999996,22.29,28.91,33.49,35.53,0.356,1.85,20.87,0.0248,0.9472,0.4977,0.9217,32.24,24.19,36.91,45.96,-0.849,-3.088,-3.192,-1.806,0.494,-9.050000000000004,8.05,1.354,-3.2459999999999996,30.05,1.037,9.294999999999998,-5.325,-3.2720000000000002,-19.389,0.04299999999999998,-5.400000000000006,-6.509999999999998,-12.490000000000002,-4.900000000000002,0.024958402662229616
5609,中菲行,20201214,71.6,,,0.96927374301676,-0.2039106145251396,483796.0,30.275,22.205,8.07,23.31,26.05,38.89,44.91,0.444,10.33,73.12,0.3658,0.4676,1.215,0.9048,67.67,61.16,32.73,36.08,6.017,0.078,-0.801,90.706,160.158,-3.3500000000000014,6.510000000000005,7.143,0.07599999999999962,28.4,7.291,-11.243,41.456,-62.898,141.476,0.29400000000000004,-0.7600000000000051,-1.2199999999999989,-5.780000000000001,-31.8,1.5211267605633803
5871,中租-KY,20201214,155.0,,,0.3709677419354839,0.0,457431.0,-0.12,0.915,-1.0350000000000001,29.43,28.6,27.13,37.69,0.378,3.51,23.86,-0.0217,1.4612,1.1963,1.4038,14.83,20.98,68.26,76.27,-3.781,-11.467,5.794,7.904,2.318,-8.009999999999991,-6.15,-4.403,-11.469999999999999,144.5,-1.4940000000000002,-27.163,11.927,5.393,-24.343999999999998,0.125,-11.399999999999991,-5.140000000000001,3.3299999999999983,-2.629999999999999,0.0726643598615917
5904,寶雅,20201214,590.0,,,0.11186440677966102,-0.08305084745762711,21059.0,14.135000000000002,14.174999999999999,-0.03999999999999737,17.02,21.47,23.57,33.92,0.336,-0.51,10.62,0.0821,1.0939,0.3834,0.6518,21.67,35.42,41.79,54.82,-0.359,-10.365,-5.923,-24.161,22.812,-13.030000000000001,-13.75,-3.3,-10.367,463.5,4.868,-10.732,-70.594,8.916,-1.2560000000000002,0.09400000000000003,-14.64,-6.520000000000003,-8.2,-6.200000000000003,0.27292340884573896
6005,群益證,20201214,12.9,,,0.5193798449612403,-0.015503875968992331,72157.0,37.44,47.305,-9.865000000000002,17.75,16.51,18.77,24.91,0.248,12.35,26.57,0.0481,0.363,0.7398,0.792,78.45,82.38,87.98,81.83,-1.219,6.21,5.234,11.617,11.008,6.150000000000006,-3.9299999999999926,13.274,6.206999999999999,12.3,-5.663,4.582,12.297,-2.3689999999999998,11.143999999999998,0.139,-3.009999999999991,2.1499999999999915,2.6099999999999994,-2.979999999999997,0.048780487804878016
6104,創惟,20201214,75.0,,,0.08266666666666671,-0.29600000000000004,196373.0,20.82,20.535,0.28500000000000014,46.38,42.9,49.3,52.52,0.522,2.48,41.86,0.274,1.998,1.9104,1.2989,30.65,35.29,58.58,52.2,0.861,-5.562,-5.44,25.316,111.882,6.3799999999999955,-4.640000000000001,1.503,-5.564,39.65,4.885,-8.823,-27.652000000000005,-38.896,115.13600000000001,0.23900000000000005,-0.1600000000000037,2.530000000000001,6.109999999999999,-15.11,0.8915510718789408
6116,彩晶,20201214,13.7,,,1.2408759124087592,-0.12773722627737227,3202513.0,50.875,38.96,11.915,44.57,45.56,46.06,46.35,0.459,35.42,72.65,0.1976,0.9618,1.2157,1.2829,80.4,81.55,82.6,75.87,5.081,33.81,32.975,84.199,46.478,6.72999999999999,-1.1499999999999915,40.875,33.808,11.05,-16.403000000000002,33.362,102.781,1.7900000000000027,50.477000000000004,0.16200000000000003,4.530000000000001,4.079999999999998,0.20000000000000284,-4.390000000000001,0.23981900452488675
6121,新普,20201214,356.0,,,0.11657303370786516,-0.03932584269662921,341418.0,28.07,15.085,12.985,23.35,22.81,26.15,32.17,0.321,9.4,13.94,-0.0003,0.7119,1.0453,0.9552,75.1,62.65,82.91,73.0,6.025,4.681,-3.32,-11.252,-3.201,9.909999999999997,12.449999999999996,11.746,4.679,324.5,9.462,9.526,-18.512,4.747,-49.757,0.02400000000000002,12.22999999999999,7.489999999999995,2.020000000000003,-6.18,0.0970724191063174
6125,廣運,20201214,29.5,,,0.06271186440677971,-0.3067796610169492,62602.0,38.730000000000004,-7.654999999999999,46.385000000000005,49.27,47.27,47.38,48.1,0.48,-8.62,45.44,0.2672,0.5508,0.8811,1.0486,50.65,48.07,22.5,38.81,1.358,-27.065,0.534,71.522,102.603,-16.310000000000002,2.5799999999999983,-20.0,-27.067,17.0,4.198,-39.506,52.004000000000005,-60.973,59.76599999999999,0.136,-4.27,-7.919999999999995,6.18,-7.009999999999998,0.7352941176470589
6126,信音,20201214,25.65,,,0.3625730994152049,-0.10721247563352827,148647.0,17.575,19.33,-1.754999999999999,39.17,34.99,34.36,40.41,0.403,4.49,43.77,0.2266,0.49,0.8374,0.8989,65.75,69.46,62.92,51.49,3.861,5.125,-8.655,39.062,76.193,11.43,-3.7099999999999937,12.19,5.122999999999999,16.3,9.591000000000001,21.29,14.501999999999999,-62.707,71.53399999999999,0.18300000000000002,17.1,8.920000000000002,11.240000000000002,-8.669999999999995,0.5736196319018403
6138,茂達,20201214,88.1,,,0.804767309875142,-0.0953461975028376,123389.0,18.245,22.810000000000002,-4.565000000000001,28.93,24.79,23.5,38.28,0.383,6.69,17.74,-0.028,0.2054,0.8497,1.233,38.8,44.83,65.9,63.88,-2.985,-1.282,3.193,-10.132,-3.08,2.020000000000003,-6.030000000000001,5.783,-1.2839999999999998,82.8,-5.170999999999999,0.875,-12.847999999999999,13.189,-9.363,0.121,-12.659999999999997,-4.07,8.45,-3.6999999999999993,0.06400966183574876
6165,浪凡,20201214,56.8,,,0.0,-0.4639084507042253,48310.0,129883.34999999999,85670.78,44212.56999999999,55.46,74.82,76.73,66.86,0.666,-15.04,48.27,0.4261,-0.8324,0.6262,1.1007,14.81,26.75,16.93,25.61,-1.816,-21.395,-22.563,48.082,194.247,-8.68,-11.94,-14.33,-21.397,33.8,9.941999999999998,9.393,-20.836999999999996,-107.006,120.66500000000002,0.21800000000000003,-2.719999999999999,-4.73,-36.15,7.5,0.6804733727810651
6187,萬潤,20201214,91.0,,,0.7362637362637363,-0.06043956043956044,340609.0,78.82,70.47,8.349999999999994,47.2,46.27,45.16,49.35,0.49,15.6,70.22,0.2645,2.5505,1.7942,1.2055,25.61,25.8,72.05,74.43,6.091,-4.083,22.501,102.542,108.565,-2.3800000000000097,-0.19000000000000128,2.982,-4.085,77.7,13.831,-23.692,96.74000000000001,-31.026999999999997,134.412,0.255,2.1299999999999955,-0.4099999999999966,1.6700000000000017,-6.759999999999998,0.17117117117117112
6191,精成科,20201214,26.9,,,0.4052044609665427,-0.10780669144981408,296845.0,16.16,10.05,6.109999999999999,42.63,42.86,40.16,47.57,0.473,14.83,52.99,0.1076,1.7655,1.4268,1.4241,64.96,71.51,77.24,77.35,-1.379,7.19,12.33,66.902,40.313,-0.10999999999999943,-6.550000000000011,14.254,7.186999999999999,18.35,-9.304,2.6670000000000007,79.836,-32.705,32.14,0.184,-5.469999999999999,-0.710000000000008,-1.2299999999999969,-17.58,0.46594005449591264
6196,帆宣,20201214,113.5,,,0.18502202643171806,-0.16563876651982376,123995.0,17.29,26.21,-8.920000000000002,30.3,30.78,31.03,52.47,0.522,2.83,24.06,0.0901,1.3905,1.0623,1.586,26.36,36.56,56.29,55.2,-0.573,-7.065,-4.91,16.618,11.6,1.0899999999999963,-10.200000000000003,0.0,-7.067,94.8,3.316,-6.380000000000001,19.354,-19.387999999999998,-42.705999999999996,0.202,-5.660000000000004,-0.5999999999999943,-1.6999999999999993,-17.32,0.19725738396624476
6203,海韻電,20201214,80.1,,,0.641697877652934,-0.05118601747815224,41110.0,100.86500000000001,69.71000000000001,31.155,42.63,33.1,34.33,49.39,0.492,5.97,40.53,0.2357,1.9087,1.4335,1.2687,17.11,23.36,59.57,61.9,-2.633,-0.874,0.311,17.497,91.501,-2.3299999999999983,-6.25,6.191,-0.8760000000000003,54.5,2.351,-0.415,-34.542,-17.33,77.08800000000001,0.266,-8.529999999999994,-2.6999999999999957,22.03,-15.339999999999996,0.46972477064220175
6205,詮欣,20201214,48.25,,,0.13989637305699482,-0.3844559585492228,87259.0,9.78,-0.5850000000000004,10.365,60.71,45.48,40.22,43.59,0.432,23.81,57.07,0.2302,0.2885,0.5189,0.8175,27.45,37.56,63.47,59.17,1.176,20.405,30.525,9.43,71.271,4.299999999999997,-10.110000000000003,27.47,20.403,31.45,9.466,9.754000000000001,-40.488,53.32899999999999,71.668,0.259,-0.9300000000000068,2.200000000000003,38.49,2.729999999999997,0.534181240063593
6208,日揚,20201214,38.6,,,0.21502590673575123,-0.038860103626943004,35637.0,1.8399999999999999,16.58,-14.739999999999998,18.35,19.06,32.91,43.83,0.435,1.13,23.03,0.1041,0.4201,0.4635,0.9501,28.74,35.63,48.52,52.82,0.98,-8.869,-2.891,-5.64,16.955,-4.299999999999997,-6.890000000000004,-1.804,-8.871,35.2,6.811999999999999,-9.267,-20.191,-3.192,-19.122,0.212,-6.359999999999999,-2.8200000000000003,-1.7799999999999976,-22.830000000000002,0.09659090909090905
6223,旺矽,20201214,112.0,,,0.36607142857142855,-0.13571428571428573,125074.0,-6.685,-1.86,-4.824999999999999,52.81,56.85,52.43,60.4,0.6,3.03,19.84,0.0847,3.0921,2.6195,1.7286,29.87,34.62,59.98,58.99,-0.135,-12.26,-11.584,20.839,20.584,0.9899999999999949,-4.7499999999999964,-5.195,-12.262,84.1,8.516,-26.762,15.127999999999998,-37.703,-3.400000000000002,0.254,-2.9100000000000037,0.6200000000000045,-8.089999999999996,1.230000000000004,0.3317479191438764
